Genome ID,Species,NDM,KPC,OXA,TEM,SHV,CTX_M,Efflux_Pump,Carbapenemase,Beta_lactamase
562.129007,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129008,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129009,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12901,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129011,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129012,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129013,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129014,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129015,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129016,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129017,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129018,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129019,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12902,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129021,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129022,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129023,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129024,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129025,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129026,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129027,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129028,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129029,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12903,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129031,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129032,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129033,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129034,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129035,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129036,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129037,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129038,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129039,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12904,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129041,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129042,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129043,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129044,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129045,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129049,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129051,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129078,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129079,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12908,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129081,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129082,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129083,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129084,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129085,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129087,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129088,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129089,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12909,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129091,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129094,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129095,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129096,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129097,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129098,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1291,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129101,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129102,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129103,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129104,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129106,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129107,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129109,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129184,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129185,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129186,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129187,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129188,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12919,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129192,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129193,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129194,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129195,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129196,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129197,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129198,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1292,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129204,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129205,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129206,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129207,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129208,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129209,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12921,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129211,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129214,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129216,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129217,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129218,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129241,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129242,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129244,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129245,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129246,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129247,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129249,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12925,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129251,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129252,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129254,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129257,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129366,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129371,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129373,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129392,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129393,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129394,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129396,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129399,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1294,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129401,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129402,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129403,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129404,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129405,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12941,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129416,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129419,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12942,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129421,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129432,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129434,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129436,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129441,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129442,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129443,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129444,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129445,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129446,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129447,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129448,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129449,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12945,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129453,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129454,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129455,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129456,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129459,Escherichia coli,1,0,0,0,0,0,0,0,1
562.12946,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129461,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129462,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129463,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129464,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129465,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129466,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129467,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129468,Escherichia coli,1,0,0,0,0,0,0,0,1
562.129469,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1296,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131743,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13177,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131876,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131877,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131879,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131897,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131898,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131904,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131905,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13191,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131914,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13192,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131921,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131924,Escherichia coli,1,0,0,0,0,0,0,0,1
562.131976,Escherichia coli,1,0,0,0,0,0,0,0,1
562.132132,Escherichia coli,1,0,0,0,0,0,0,0,1
562.132134,Escherichia coli,1,0,0,0,0,0,0,0,1
562.132138,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13214,Escherichia coli,1,0,0,0,0,0,0,0,1
562.132141,Escherichia coli,1,0,0,0,0,0,0,0,1
562.132144,Escherichia coli,1,0,0,0,0,0,0,0,1
562.132162,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133187,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133188,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133197,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133198,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133227,Escherichia coli,0,0,0,0,0,0,0,0,0
562.133257,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133271,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133272,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133273,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133298,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133299,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1333,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133301,Escherichia coli,1,0,0,0,0,0,0,0,1
562.133971,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134003,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134027,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134028,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13403,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134031,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134032,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134033,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134034,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134035,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134036,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134037,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134038,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134039,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13404,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134041,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134042,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134043,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134044,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134045,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134046,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134047,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134048,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134049,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13405,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134052,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134053,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134054,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134055,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134056,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134057,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134058,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134059,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134068,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134192,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134194,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134196,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1342,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134201,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134207,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13421,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134211,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134212,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134227,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134228,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134229,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13423,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134231,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134232,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134233,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134236,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134417,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134418,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134422,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134424,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134426,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134428,Escherichia coli,1,0,0,0,0,0,0,0,1
562.134441,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135096,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135098,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135145,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135146,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135147,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135149,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13515,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135151,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135152,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135153,Escherichia coli,1,0,0,0,0,0,1,0,1
562.135154,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135155,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135157,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135158,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135159,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13516,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135161,Escherichia coli,1,0,0,0,0,0,1,0,1
562.135162,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135163,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135164,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135165,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135168,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135169,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13517,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135171,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135172,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135173,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135174,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135175,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135177,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135178,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135212,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135226,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135227,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135228,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135233,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135234,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135344,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135345,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135346,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135347,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135348,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135349,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13535,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135351,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135352,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135353,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135354,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135355,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135356,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135357,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135358,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135359,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13536,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135361,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135362,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135363,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135364,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135365,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135366,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135367,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135368,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135369,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135389,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13541,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135422,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135424,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135429,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135434,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13544,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135441,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135443,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135444,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135445,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135446,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135447,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135448,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135449,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13545,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135451,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135452,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135453,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135454,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135455,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135456,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135457,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135458,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135459,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13546,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135461,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135462,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135463,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135465,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135468,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135469,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13547,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135471,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135472,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135473,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135474,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135475,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135476,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135477,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135478,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135479,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13548,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135481,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135482,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135483,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135485,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135486,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135487,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135488,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135489,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13549,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135491,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135492,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135493,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135494,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135495,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135496,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135497,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135498,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135499,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1355,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135501,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135502,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135503,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135504,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135506,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135507,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135508,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135509,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13551,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135511,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135512,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135513,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135514,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135515,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135516,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135517,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135518,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135559,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13556,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135561,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135562,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135563,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135564,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135565,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135567,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135568,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135569,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13557,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135571,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135572,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135573,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135574,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135575,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135576,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135577,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135578,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135579,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13558,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135581,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135582,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135583,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135584,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135585,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135586,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135587,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135588,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135589,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13559,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135591,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135592,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135593,Escherichia coli,1,0,0,0,0,0,0,0,1
562.135594,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1356,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13561,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13562,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13563,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13564,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13565,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13566,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13567,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13568,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13569,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1357,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13571,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13572,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13573,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13574,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13575,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13576,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13577,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13578,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13579,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1358,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13581,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13582,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13583,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13584,Escherichia coli,1,0,0,0,0,0,0,0,1
562.13585,Escherichia coli,1,0,0,0,0,0,0,0,1
